STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-03,4.25,,0,0,0,43,55,33,330,330,13,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-04,3.13,,0,0,0,47,57,39,300,290,12.1,14.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-05,3.8,,0.07,0,0,47,58,35,300,300,23,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-06,5.82,,0,0,0,44,50,37,230,220,18.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-07,6.71,,0.29,0,0,44,56,39,260,260,21.9,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-08,2.91,,0.26,0,0,43,49,39,320,360,6.9,14.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-09,3.8,,1.11,0,0,41,43,32,10,320,10.1,13,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-10,7.61,,0.12,0,0,41,46,38,260,250,21,23.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-11,5.37,,0.05,0,0,40,49,32,330,340,25.1,36,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-12,4.47,,0,0,0,38,53,28,270,290,19.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-13,4.03,,0.01,0,0,43,52,35,210,210,18.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-14,8.5,,0,0,0,44,49,36,260,250,23.9,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-15,4.03,,0,0,0,40,50,34,310,310,14.1,18.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-16,4.03,,0.01,0,0,42,55,35,260,250,19.9,23,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-17,9.17,,0.04,0,0,46,57,38,290,320,30,35.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-18,5.37,,0,0,0,46,70,30,270,270,21,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-19,6.04,,0.13,0,0,55,72,42,300,300,25.1,29.1,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-20,7.61,,0.34,0,0,52,55,47,340,350,17,19.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-21,3.13,,0.31,0,0,49,58,39,280,180,12.1,14.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-22,3.36,,0,0,0,47,66,34,280,270,17,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-23,5.14,,0.01,0,0,55,62,47,320,300,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-24,10.96,,0,0,0,55,63,43,270,270,21.9,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-25,2.24,,0,0,0,49,64,34,310,360,8.9,12.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-26,6.26,,0,0,0,48,54,38,310,300,25.1,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-27,7.38,,0.04,0,0,42,54,31,320,310,29.1,38,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-28,12.75,,0.02,0.6,0,36,42,31,10,10,23,31.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-29,13.65,,0,0,0,37,50,28,130,140,23.9,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-04-30,6.49,,0,0,0,39,49,25,90,80,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-01,4.03,,0,0,0,42,55,27,270,290,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-02,6.26,,0,0,0,45,56,34,270,270,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-03,5.82,,0,0,0,47,66,33,300,310,18.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-04,3.13,,0,0,0,51,69,34,320,340,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-05,6.71,,0,0,0,54,65,44,10,10,21.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-06,6.04,,0,0,0,53,66,39,20,10,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-07,6.49,,0.01,0,0,54,69,40,320,320,25.1,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-08,4.47,,0.05,0,0,51,61,39,90,90,21.9,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-09,4.92,,0,0,0,49,63,36,10,10,15,19.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-10,2.91,,0,0,0,52,73,35,30,20,16.1,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-11,2.68,,0,0,0,58,79,38,340,360,14.1,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-12,4.7,,0,0,0,60,80,41,300,290,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-13,4.47,,0,0,0,63,80,46,290,290,21.9,27.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-14,5.82,,0,0,0,63,82,45,260,250,25.1,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-15,7.83,,0.02,0,0,64,70,54,300,320,17,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-16,12.3,,0.35,0,0,60,71,51,110,110,25.9,33.1,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-17,4.47,,0.97,0,0,53,53,45,20,20,13,17,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-18,6.04,,0.19,0,0,48,53,44,90,80,17,21.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-19,14.32,,0,0,0,50,59,45,120,130,28,34,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-20,10.74,,0,0,0,49,55,46,60,80,21,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-21,12.53,,0,0,0,53,64,46,100,100,25.1,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-22,10.51,,0,0,0,53,64,42,110,120,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-23,3.58,,0,0,0,52,70,36,110,120,16.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-24,4.7,,0,0,0,53,65,39,290,290,19.9,21.9,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-25,5.82,,0.09,0,0,54,67,46,120,120,21.9,25.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-26,8.05,,0.12,0,0,56,59,49,10,20,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-27,4.92,,0,0,0,54,62,49,10,10,16.1,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-28,4.03,,0,0,0,57,74,46,290,280,13,16.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-29,3.58,,0,0,0,60,79,42,20,20,12.1,14.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-30,6.04,,0,0,0,61,75,43,330,340,18.1,23.9,,,1,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-05-31,5.14,,0,0,0,63,77,51,170,180,21,25.1,,,1,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-01,4.03,,0,0,0,63,81,46,300,310,23,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-02,3.36,,0.08,0,0,65,83,48,190,180,16.1,19.9,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-03,7.38,,0,0,0,68,82,49,320,280,19.9,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-04,6.04,,0,0,0,65,81,45,260,250,23,30,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-05,5.14,,0,0,0,62,81,42,330,330,18.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-06,11.41,,0.15,0,0,61,64,44,10,10,30,38.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-07,7.83,,0.01,0,0,49,58,43,280,330,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-08,4.7,,0.11,0,0,47,57,41,330,330,21,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-09,2.01,,0,0,0,52,71,41,310,270,14.1,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-10,6.49,,0,0,0,60,79,48,280,300,21.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-11,7.16,,0,0,0,67,79,50,20,20,21.9,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-12,4.25,,0,0,0,67,87,48,10,10,16.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-13,4.47,,0,0,0,70,88,53,320,340,15,21,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-14,7.61,,0,0,0,70,84,52,290,270,19.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-15,5.59,,0,0,0,67,84,50,10,10,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-16,6.49,,0,0,0,69,83,57,310,30,23,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-17,6.26,,0,0,0,65,80,49,10,10,23,30,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-18,6.26,,0,0,0,64,82,51,280,300,19.9,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-19,10.51,,0,0,0,64,71,46,250,270,28,34,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-20,8.05,,0.01,0,0,51,58,41,20,20,23.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-21,4.92,,0.06,0,0,51,63,44,350,350,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-22,2.91,,0,0,0,54,63,49,150,140,8.9,10.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-23,4.92,,0,0,0,56,71,45,290,280,23,29.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-24,6.26,,0,0,0,59,73,46,330,310,21,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-25,4.03,,0.05,0,0,57,74,37,310,250,18.1,21.9,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-26,5.82,,0.1,0,0,60,79,46,10,10,21.9,29.1,1,,1,,1,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-27,6.26,,0.09,0,0,59,76,49,290,290,23,27.1,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-28,4.03,,0,0,0,59,68,47,330,330,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-29,4.7,,0,0,0,60,81,44,20,350,15,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-06-30,7.16,,0,0,0,65,84,44,10,10,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-01,6.26,,0.02,0,0,69,87,53,280,310,23,31.1,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-02,6.71,,0.29,0,0,67,77,51,110,120,18.1,21.9,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-03,5.82,,0.19,0,0,60,71,50,10,10,17,21.9,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-04,4.92,,0,0,0,60,80,44,10,300,17,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-05,3.8,,0,0,0,67,86,49,130,130,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-06,5.59,,0.11,0,0,72,86,56,100,100,25.1,31.1,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-07,4.92,,0,0,0,63,81,51,270,250,21,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-08,4.92,,0.21,0,0,64,80,46,100,100,21,25.9,,,1,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-09,2.91,,0,0,0,60,81,51,150,170,8.1,11,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-10,4.7,,0,0,0,68,86,55,340,340,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-11,6.26,,0,0,0,72,85,57,10,20,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-12,3.58,,0,0,0,72,90,58,20,20,16.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-13,5.37,,0.01,0,0,74,92,55,290,290,21,28,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-14,7.38,,0.1,0,0,74,89,61,270,280,25.1,32,,,1,,1,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-15,5.14,,0,0,0,69,85,51,170,170,30,38,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-16,7.61,,0,0,0,67,80,57,10,10,23.9,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-17,4.92,,0,0,0,64,76,48,320,330,19.9,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-18,8.28,,0.01,0,0,66,78,51,260,330,29.1,36,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-19,7.61,,0,0,0,60,73,41,250,260,23,38.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-20,6.93,,0,0,0,59,79,39,10,40,23,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-21,4.92,,0,0,0,65,89,44,10,10,16.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-22,5.59,,0.03,0,0,69,84,51,70,230,23.9,31.1,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-23,5.59,,0,0,0,73,94,56,230,220,21,23.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-24,10.29,,0,0,0,75,82,52,290,300,25.1,36,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-25,3.8,,0,0,0,64,87,44,310,280,17,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-26,3.13,,0,0,0,69,91,47,160,200,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-27,8.5,,0,0,0,74,90,52,280,290,31.1,40.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-28,3.8,,0,0,0,71,87,51,20,350,14.1,18.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-29,2.91,,0,0,0,69,92,47,40,50,14.1,17,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-30,6.71,,0,0,0,72,91,52,170,170,31.1,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-07-31,3.58,,0,0,0,72,95,53,300,300,19.9,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-01,4.7,,0,0,0,75,93,56,170,180,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-02,6.49,,0.18,0,0,76,95,55,170,180,35.1,49,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-03,3.36,,0,0,0,69,88,53,340,140,13,16.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-04,4.25,,0,0,0,72,92,54,360,20,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-05,4.92,,0,0,0,75,94,56,300,320,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-06,1.79,,0,0,0,74,96,53,250,10,10.1,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-07,3.36,,0,0,0,75,95,54,210,210,13,14.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-08,5.37,,0,0,0,78,96,61,320,290,13,18.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-09,4.25,,0.06,0,0,73,76,62,10,360,13,18.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-10,4.92,,0.01,0,0,69,85,55,110,110,30,36,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-11,6.04,,0.4,0,0,61,71,53,230,230,40.9,55.9,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-12,4.25,,0.04,0,0,58,75,52,330,340,16.1,19.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-13,2.91,,0,0,0,62,83,46,360,300,13,18.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-14,4.92,,0,0,0,66,86,49,290,290,21.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-15,3.8,,0.25,0,0,67,80,51,300,300,21,29.1,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-16,5.37,,0,0,0,61,80,47,280,290,21,32,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-17,3.8,,0.07,0,0,64,73,53,280,280,15,19.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-18,2.91,,0,0,0,63,86,48,320,270,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-19,5.14,,0,0,0,69,90,48,300,300,25.1,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-20,4.03,,0,0,0,70,93,50,10,20,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-21,5.37,,0,0,0,73,96,53,310,330,18.1,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-22,5.14,,0.21,0,0,70,73,58,280,260,19.9,21.9,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-23,3.58,,0,0,0,63,82,51,330,320,8.9,13,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-24,5.82,,0,0,0,68,85,54,270,280,23.9,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-25,7.61,,0,0,0,64,74,49,280,250,23.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-26,5.14,,0,0,0,61,78,46,260,260,19.9,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-27,3.36,,0,0,0,62,83,43,270,280,13,16.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-28,3.13,,0,0,0,66,91,45,280,290,21,25.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-29,4.25,,0,0,0,66,75,48,340,340,19.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-30,2.68,,0.06,0,0,66,84,56,310,310,38.9,48.1,,,1,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-08-31,3.13,,0,0,0,65,88,49,10,10,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-01,3.8,,0,0,0,71,92,54,10,360,15,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-02,5.59,,0,0,0,73,89,54,290,270,23,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-03,2.24,,0,0,0,69,93,49,10,360,12.1,15,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-04,5.82,,0,0,0,73,88,53,340,290,19.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-05,3.8,,0,0,0,67,90,46,20,10,17,23.9,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-06,7.16,,0.65,0,0,71,75,59,170,170,23.9,30,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-07,2.46,,0,0,0,64,77,57,70,280,10.1,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-08,4.7,,0.8,0,0,63,72,52,290,300,21.9,25.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-09,3.36,,0.2,0,0,58,65,51,210,260,15,18.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-10,5.14,,0,0,0,55,69,45,350,340,19.9,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-11,4.92,,0,0,0,58,70,47,290,300,16.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-12,2.01,,0,0,0,56,74,43,210,180,6.9,10.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-13,4.7,,0,0,0,58,76,41,290,300,25.9,35.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-14,3.58,,0,0,0,63,82,47,320,30,13,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-15,1.79,,0,0,0,63,86,46,280,340,10.1,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-16,6.93,,0,0,0,63,78,50,10,330,19.9,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-17,5.59,,0.04,0,0,59,62,44,300,320,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-18,2.01,,0.11,0,0,49,54,43,250,250,8.9,10.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-19,5.59,,0,0,0,52,65,45,350,20,14.1,19.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-20,3.13,,0.05,0,0,51,60,41,340,340,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-21,3.13,,0.02,0,0,54,63,49,270,270,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-22,3.58,,0,0,0,58,75,45,300,100,10.1,14.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-23,6.71,,0,0,0,60,68,53,290,290,21,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-24,9.84,,0,0,0,60,69,48,290,290,30,36,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-25,6.49,,0,0,0,55,67,41,290,280,18.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-26,3.8,,0.28,0,0,50,56,40,330,320,16.1,21,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-27,4.7,,0.09,0,0,51,57,46,190,80,16.1,19,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-28,17.22,,0,0,0,46,48,35,90,90,29.1,38.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-29,6.49,,0.16,1.7,0,35,36,31,120,110,19.9,23.9,1,1,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2019-09-30,4.92,,0,0,0,36,44,28,110,80,17,21,,,,,,,,
